,Resting_ECG
0,0.181
1,0.161
2,0.122
3,0.096
4,0.093
5,0.07200000000000001
6,0.04
7,0.006
8,-0.008
9,-0.02
10,-0.042
11,-0.07200000000000001
12,-0.073
13,-0.063
14,-0.07400000000000001
15,-0.096
16,-0.108
17,-0.106
18,-0.115
19,-0.142
20,-0.162
21,-0.163
22,-0.171
23,-0.18600000000000005
24,-0.205
25,-0.208
26,-0.198
27,-0.196
28,-0.213
29,-0.206
30,-0.181
31,-0.182
32,-0.191
33,-0.185
34,-0.173
35,-0.16399999999999998
36,-0.165
37,-0.16399999999999998
38,-0.15
39,-0.14
40,-0.138
41,-0.15
42,-0.146
43,-0.132
44,-0.129
45,-0.134
46,-0.132
47,-0.124
48,-0.122
49,-0.129
50,-0.126
51,-0.117
52,-0.118
53,-0.121
54,-0.124
55,-0.122
56,-0.118
57,-0.116
58,-0.125
59,-0.124
60,-0.117
61,-0.115
62,-0.117
63,-0.115
64,-0.112
65,-0.109
66,-0.109
67,-0.106
68,-0.107
69,-0.104
70,-0.103
71,-0.103
72,-0.102
73,-0.085
74,-0.051
75,-0.048
76,-0.028
77,0.008
78,0.033
79,0.029
80,0.039
81,0.08900000000000001
82,0.171
83,0.175
84,0.115
85,0.046
86,-0.02
87,-0.07
88,-0.077
89,-0.073
90,-0.08900000000000001
91,-0.101
92,-0.109
93,-0.112
94,-0.116
95,-0.121
96,-0.122
97,-0.111
98,-0.108
99,-0.11
100,-0.106
101,-0.093
102,-0.092
103,-0.093
104,-0.085
105,-0.071
106,-0.061
107,-0.057
108,-0.053
109,-0.011
110,0.077
111,0.222
112,0.335
113,0.578
114,0.928
115,1.3530000000000002
116,1.4369999999999998
117,1.183
118,0.815
119,0.439
120,-0.049
121,-0.537
122,-0.905
123,-1.092
124,-0.93
125,-0.63
126,-0.376
127,-0.183
128,-0.034
129,0.04
130,0.098
131,0.111
132,0.079
133,0.068
134,0.103
135,0.128
136,0.112
137,0.08900000000000001
138,0.119
139,0.146
140,0.135
141,0.113
142,0.127
143,0.161
144,0.175
145,0.152
146,0.151
147,0.183
148,0.208
149,0.19
150,0.181
151,0.214
152,0.239
153,0.227
154,0.206
155,0.229
156,0.258
157,0.259
158,0.236
159,0.235
160,0.258
161,0.256
162,0.223
163,0.2
164,0.204
165,0.198
166,0.161
167,0.12
168,0.119
169,0.108
170,0.07200000000000001
171,0.034
172,0.019
173,0.014
174,-0.006
175,-0.037000000000000005
176,-0.054000000000000006
177,-0.042
178,-0.044
179,-0.076
180,-0.091
181,-0.095
182,-0.097
183,-0.13
184,-0.161
185,-0.157
186,-0.16
187,-0.188
188,-0.204
189,-0.207
190,-0.198
191,-0.199
192,-0.211
193,-0.211
194,-0.188
195,-0.17800000000000002
196,-0.19
197,-0.191
198,-0.168
199,-0.156
200,-0.161
201,-0.16899999999999998
202,-0.14800000000000002
203,-0.134
204,-0.134
205,-0.141
206,-0.13699999999999998
207,-0.124
208,-0.116
209,-0.128
210,-0.134
211,-0.121
212,-0.118
213,-0.124
214,-0.131
215,-0.121
216,-0.112
217,-0.119
218,-0.13
219,-0.124
220,-0.114
221,-0.114
222,-0.124
223,-0.121
224,-0.112
225,-0.114
226,-0.119
227,-0.117
228,-0.109
229,-0.106
230,-0.114
231,-0.113
232,-0.106
233,-0.104
234,-0.101
235,-0.104
236,-0.095
237,-0.09
238,-0.085
239,-0.086
240,-0.08800000000000001
241,-0.087
242,-0.085
243,-0.071
244,-0.059
245,-0.033
246,-0.006
247,0.013
248,0.029
249,0.061
250,0.07
251,0.14800000000000002
252,0.205
253,0.181
254,0.116
255,0.036000000000000004
256,-0.017
257,-0.05
258,-0.049
259,-0.046
260,-0.064
261,-0.079
262,-0.077
263,-0.086
264,-0.09
265,-0.096
266,-0.083
267,-0.077
268,-0.08
269,-0.075
270,-0.071
271,-0.061
272,-0.057
273,-0.052000000000000005
274,-0.048
275,-0.04
276,-0.028
277,-0.024
278,-0.011
279,0.048
280,0.156
281,0.28800000000000003
282,0.444
283,0.741
284,1.17
285,1.477
286,1.362
287,1.032
288,0.691
289,0.28600000000000003
290,-0.224
291,-0.6859999999999999
292,-1.002
293,-1.022
294,-0.747
295,-0.469
296,-0.25
297,-0.07400000000000001
298,0.027000000000000003
299,0.097
300,0.127
301,0.106
302,0.084
303,0.103
304,0.135
305,0.134
306,0.108
307,0.107
308,0.141
309,0.157
310,0.133
311,0.127
312,0.15
313,0.181
314,0.161
315,0.14800000000000002
316,0.175
317,0.208
318,0.199
319,0.185
320,0.196
321,0.232
322,0.235
323,0.21600000000000005
324,0.221
325,0.247
326,0.256
327,0.238
328,0.228
329,0.245
330,0.257
331,0.232
332,0.206
333,0.207
334,0.206
335,0.177
336,0.142
337,0.121
338,0.117
339,0.093
340,0.053
341,0.024
342,0.024
343,0.015
344,-0.022
345,-0.044
346,-0.037000000000000005
347,-0.033
348,-0.058
349,-0.084
350,-0.086
351,-0.091
352,-0.114
353,-0.14400000000000002
354,-0.161
355,-0.163
356,-0.172
357,-0.198
358,-0.211
359,-0.2
360,-0.199
361,-0.215
362,-0.21600000000000005
363,-0.201
364,-0.188
365,-0.188
366,-0.194
367,-0.184
368,-0.165
369,-0.163
370,-0.168
371,-0.166
372,-0.154
373,-0.149
374,-0.156
375,-0.154
376,-0.14400000000000002
377,-0.134
378,-0.14800000000000002
379,-0.151
380,-0.13699999999999998
381,-0.139
382,-0.138
383,-0.13699999999999998
384,-0.131
385,-0.131
386,-0.135
387,-0.14300000000000002
388,-0.139
389,-0.132
390,-0.13
391,-0.14
392,-0.139
393,-0.131
394,-0.124
395,-0.133
396,-0.135
397,-0.124
398,-0.124
399,-0.126
400,-0.126
401,-0.122
402,-0.118
403,-0.116
404,-0.116
405,-0.109
406,-0.108
407,-0.107
408,-0.106
409,-0.104
410,-0.097
411,-0.087
412,-0.095
413,-0.094
414,-0.083
415,-0.078
416,-0.086
417,-0.079
418,-0.07400000000000001
419,-0.079
420,-0.066
421,-0.051
422,-0.036000000000000004
423,-0.021
424,0.001
425,0.018000000000000002
426,0.041
427,0.056
428,0.115
429,0.18600000000000005
430,0.198
431,0.151
432,0.069
433,0.016
434,-0.03
435,-0.031
436,-0.023
437,-0.042
438,-0.066
439,-0.064
440,-0.066
441,-0.073
442,-0.084
443,-0.073
444,-0.065
445,-0.062
446,-0.065
447,-0.056
448,-0.048
