,Resting_ECG
0,-0.041
1,-0.023
2,-0.0
3,0.001
4,0.016
5,0.022
6,0.055
7,0.046
8,0.054000000000000006
9,0.063
10,0.059
11,0.037000000000000005
12,0.04
13,0.025
14,-0.005
15,0.002
16,-0.042
17,-0.08
18,-0.105
19,-0.103
20,-0.129
21,-0.147
22,-0.139
23,-0.13699999999999998
24,-0.145
25,-0.145
26,-0.115
27,-0.14300000000000002
28,-0.131
29,-0.123
30,-0.13
31,-0.114
32,0.022
33,0.134
34,0.228
35,0.335
36,0.341
37,0.242
38,0.256
39,0.124
40,-0.116
41,-0.329
42,-0.501
43,-0.594
44,-0.5770000000000001
45,-0.535
46,-0.449
47,-0.387
48,-0.329
49,-0.28800000000000003
50,-0.209
51,-0.168
52,-0.126
53,-0.06
54,-0.059
55,-0.045
56,-0.035
57,-0.04
58,-0.04
59,-0.042
60,-0.042
61,-0.041
62,-0.022
63,-0.005
64,-0.022
65,-0.027000000000000003
66,-0.014
67,-0.015
68,-0.019
69,-0.006
70,0.001
71,-0.009000000000000001
72,0.005
73,0.022
74,0.017
75,0.009000000000000001
76,0.022
77,0.015
78,0.004
79,0.034
80,0.033
81,0.033
82,0.041
83,0.054000000000000006
84,0.053
85,0.045
86,0.066
87,0.063
88,0.054000000000000006
89,0.059
90,0.08199999999999999
91,0.076
92,0.087
93,0.097
94,0.098
95,0.094
96,0.099
97,0.104
98,0.108
99,0.108
100,0.1
101,0.117
102,0.111
103,0.114
104,0.121
105,0.117
106,0.109
107,0.121
108,0.115
109,0.096
110,0.094
111,0.084
112,0.057
113,0.063
114,0.034
115,0.006999999999999999
116,-0.004
117,-0.01
118,-0.035
119,-0.042
120,-0.059
121,-0.08199999999999999
122,-0.105
123,-0.086
124,-0.103
125,-0.11
126,-0.13699999999999998
127,-0.097
128,-0.115
129,-0.11
130,-0.095
131,-0.104
132,-0.094
133,-0.091
134,-0.067
135,-0.087
136,-0.081
137,-0.054000000000000006
138,-0.065
139,-0.08199999999999999
140,-0.052000000000000005
141,-0.044
142,-0.062
143,-0.053
144,-0.055
145,-0.063
146,-0.035
147,-0.019
148,-0.047
149,-0.029
150,-0.016
151,-0.028
152,-0.038
153,-0.028
154,-0.012
155,-0.025
156,-0.022
157,-0.004
158,-0.021
159,-0.021
160,-0.01
161,-0.019
162,-0.021
163,-0.009000000000000001
164,-0.015
165,-0.015
166,0.001
167,-0.006
168,-0.014
169,0.004
170,0.0
171,-0.004
172,-0.012
173,0.023
174,0.028
175,0.011
176,0.014
177,0.025
178,0.042
179,0.073
180,0.091
181,0.102
182,0.095
183,0.145
184,0.161
185,0.136
186,0.157
187,0.187
188,0.17600000000000002
189,0.151
190,0.17600000000000002
191,0.171
192,0.156
193,0.131
194,0.14300000000000002
195,0.071
196,0.043
197,0.02
198,-0.013
199,-0.014
200,-0.009000000000000001
201,-0.006999999999999999
202,-0.006999999999999999
203,0.004
204,-0.002
205,-0.011
206,-0.024
207,0.002
208,0.012
209,-0.006999999999999999
210,0.041
211,0.15
212,0.258
213,0.3720000000000001
214,0.46
215,0.445
216,0.36
217,0.403
218,0.261
219,-0.022
220,-0.251
221,-0.438
222,-0.511
223,-0.469
224,-0.369
225,-0.309
226,-0.238
227,-0.17800000000000002
228,-0.104
229,-0.064
230,-0.014
231,0.061
232,0.112
233,0.095
234,0.118
235,0.096
236,0.114
237,0.14800000000000002
238,0.136
239,0.112
240,0.121
241,0.14800000000000002
242,0.142
243,0.142
244,0.204
245,0.165
246,0.165
247,0.16
248,0.166
249,0.172
250,0.188
251,0.173
252,0.172
253,0.173
254,0.209
255,0.194
256,0.193
257,0.21
258,0.233
259,0.214
260,0.205
261,0.198
262,0.223
263,0.226
264,0.235
265,0.232
266,0.215
267,0.232
268,0.29600000000000004
269,0.269
270,0.242
271,0.243
272,0.241
273,0.239
274,0.258
275,0.27
276,0.27
277,0.284
278,0.274
279,0.269
280,0.269
281,0.278
282,0.258
283,0.267
284,0.275
285,0.295
286,0.249
287,0.247
288,0.255
289,0.226
290,0.213
291,0.188
292,0.19
